,replyid,sourceid,content,authorid,author,supports,showTime
1099,133490,160909,什么时候出dmi呀,227695,林大勋,0,2022-02-13 14:57:23
1100,133492,160909,价格再下探也点，就更吸引人了,1889136,邦友fcd0d4d2,0,2022-02-13 13:38:11
1101,133494,160909,内饰容易脏吧,1889137,邦友cba9690b,0,2022-02-13 13:32:09
1102,133496,160909,续航增加一些的话就更好了，实际续航能达到500公里以上就好了,1889138,邦友150a31a6,0,2022-02-13 13:05:04
1103,133497,160909,建议厂里生产纯电动续航1500公里左右，三大排刀片电池容量，每排500公里左右，期待上市[强][强][强],270480,Li  朝 阳,0,2022-02-13 12:51:53
1104,133499,160909,元plus是不是要涨价了？,218291,康,0,2022-02-13 12:50:20
1105,133501,160909,"虽然价格偏高
但我得说，比亚迪电3平台这俩车，看起来没啥硬伤啊。",139979,清晨,0,2022-02-13 12:35:28
1106,133504,160909,[色]比之前的小书包元好看多了,177964,南山书怀,0,2022-02-13 12:14:24
1107,133502,160909,什么时候这车续航700我肯定买,281249,张翔,0,2022-02-13 12:00:41
1108,133465,160908,主要是价格。40万左右还可以。,167384,邦友71eda9b1,0,2022-02-12 10:48:41
1109,133540,160899,没技术只有量真的不行,255167,地⃰蛋⃰℡₁₈₂₆₆₅₃₁₇₆₃,0,2022-02-16 20:48:49
1110,133429,160899,股东套现割韭菜,138336,风林火山,0,2022-02-10 19:37:17
1111,133553,160896,支持国产，支持新能源，节能减排又省钱！,280114,大馒头,0,2022-02-17 09:48:29
1112,133518,160896,未来全球最大的纯电新能源车市场在中国，而未来新能源产业链也一定也必须是在中国，因为我们的发电能源途径太多了，较低的充电价格决定了未来是否能承载更多的工业电网充电能力，而且能否直线超车，手握更多的专利技术，决定了未来中国汽车能不能走向全球的关键。,162831,朱著东,0,2022-02-14 23:22:02
1113,133519,160896,确实电动车发展在快点吧！不然买台电动车去了农村，没电了你连充电的地方都找不到。[尴尬][尴尬][尴尬],1889218,邦友abd9130f,0,2022-02-14 18:56:03
1114,133521,160896,电动汽车我比较看好mach-e,1889219,邦友0091311f,0,2022-02-14 17:23:07
1115,133522,160896,2023年汽车芯片供应才能满足市场需求，再等等个两三年，是合适的[得意],160801,Andy,0,2022-02-14 17:08:41
1116,133523,160896,我就想知道我的燃油车，什么节点哪年卖了最划算，想换电动或者插混,138104,旺仔,0,2022-02-14 12:07:00
1117,133524,160896,蔚来要是像特斯拉那么有钱，换电就香了， 排队换电还不是因为投资电池包太贵了？你去试试别的品牌电动车，充电烦死你！都支持点国产吧，外国人不会有作为的只为割韭菜挣钱！,181193,郭先生,0,2022-02-14 12:04:12
1118,133525,160896,长途的话充电过程太麻烦了，能不能发明一种能源液体，花五分钟加到车里就能跑个500公里[破涕为笑][破涕为笑][破涕为笑],279029,Sean,0,2022-02-14 11:55:20
1119,133446,160890,第一辆车奇瑞QQ、第二辆瑞虎3、下一辆就选瑞虎8混动版,1889066,邦友ae0dcffb,0,2022-02-11 01:35:12
1120,133447,160890,插电混动的优势是电池蓄电能力强,1889067,邦友efbe21cb,0,2022-02-10 21:46:16
1121,133448,160890,在国外市场中，插电式混合车的受欢迎程度，却要远超纯电动汽车,1889068,邦友96b31d05,0,2022-02-10 21:41:28
1122,133449,160890,政府的重视而提高相应补贴，混动车型进入家庭指日可待。,1889069,邦友0fbf8257,0,2022-02-10 21:41:23
1123,133450,160890,众所周知，新能源汽车市场是未来的趋势所在,1889070,邦友0a919faa,0,2022-02-10 21:40:31
1124,133451,160890,混合动力电动汽车已具备应用基础和产业化条件，极有可能率先实现突破。,1889071,邦友1729278d,0,2022-02-10 21:37:38
1125,133452,160890,人们普遍认为未来是电动汽车的天下,1889072,邦友bc28472f,0,2022-02-10 21:37:22
1126,133453,160890,在这里我学会了很多东西,1889073,邦友74e1d282,0,2022-02-10 21:36:36
1127,133454,160890,加油充电都能跑，续航焦虑不再有,1889074,邦友8684c82a,0,2022-02-10 21:35:06
1128,133455,160890,时代在进步，科技在进步，奇瑞也一样,1889075,邦友44d18438,0,2022-02-10 21:31:47
1129,133456,160890,奇瑞瑞虎8PLUS鲲鹏e+的车身长度、高度都具有优势,1889076,邦友23ec9fe0,0,2022-02-10 21:30:25
1130,133457,160890,随着近年来油价持续走高，环保车型更加受到关注,1889077,邦友d13848b9,0,2022-02-10 21:28:06
1131,133458,160890,奇瑞却非常“大胆”地在鲲鹏DHT混动系统中设置了单电机直驱,1889078,邦友616e31e0,0,2022-02-10 21:15:03
1132,133459,160890,奇瑞的先机，销售更好,1889079,邦友1552d2c3,0,2022-02-10 21:14:32
1133,133460,160890,还记得家里的第一辆车就是奇瑞的，现在奇瑞迅猛发展，心里很高兴,1889080,邦友9401eb53,0,2022-02-10 21:14:27
1134,133462,160890,奇瑞推出了搭载了同样是自主研发的鲲鹏动力的车型,1889081,邦友a7a80f9f,0,2022-02-10 21:14:00
1135,133430,160890,加入了变速箱的插混，在某种意义上算得上“回归”，一种更高效、适应场景更广泛的“回归”,281543,谷涛,0,2022-02-10 14:41:49
1136,133431,160890,不断进步的技术是专属奇瑞理工男的浪漫～自主品牌越来越棒了,1889057,邦友6c15e64f,0,2022-02-10 14:40:42
1137,133433,160890,值得期待！奇瑞一直很懂消费者尤其是工薪阶层的需求，从实用性和品价比来看，鲲鹏e+是[强]。加油鸭！,1889058,邦友03bbe18e,0,2022-02-10 14:25:56
1138,133435,160890,无论什么技术，最终还是要回归到产品 回归到用户使用上，希望奇瑞理工男们对极致的追求，能让更多人都开上便宜、好用的车，瑞虎系列很不错，加油！,1889059,邦友2cf922ad,0,2022-02-10 14:25:15
1139,133437,160890,感觉奇瑞在慢慢赶上，原来外形设计真是落后10年，现在产品外形和内饰有明显改善，再搭配原来优势的发动机技术，比较看好奇瑞。,138329,sunkj,0,2022-02-10 14:19:23
1140,133438,160890,奇瑞混动技术牛逼，国产混动技术崛起。,1889060,邦友5388180a,0,2022-02-10 14:16:49
1141,133440,160890,填补了国内混动技术短板，价格上的优势可以吸引更多消费者,1889061,邦友772e1373,0,2022-02-10 14:16:23
1142,133442,160890,奇瑞果然是有理工男的气质 都是挑最难的研究，期待更多鲲鹏DHT的车型推出  ,1889062,邦友b6472c21,0,2022-02-10 14:15:28
1143,133444,160890,"一个国家，一个民族，要实现伟大复兴首先要找到科学的、物理的脊梁，随后，在科学的、物理的脊梁之上，重新建设知识体系与价值观系统！新时代，什么是科学的、物理的脊梁呢？答案是消费者的智能手机是覆盖全球的超级基础设施，其效率远超资本提供的旧基础设施。如果中国知识分子率先发现它，并形成一种自主的知识体系，那么，民族伟大复兴指日可待。原因有以下几点：
①人们发现自己的智能手机是基础设施，在自己的基础设施上建设公共的网络体系，软硬件所有者合一，会给社会创造一个确定性安全的支点。
②公共网络会持续的产生利润，源源不断的利润再投资，可以调动社会最优智力为消费者创造消费者所有制企业。消费者会优选自己企业的产品和服务，保障消费者所有制企业胜出存在确定性→消费者控制所有生产资料和智能化→共同富裕！
③数据共享和技术共享，促使全国各地否可以像硅谷一样发现人工智能和大数据分红前沿产业，创新土壤优于美欧，创新自然创越。
④始终有充足资金支持创新，这让每个人都可以像马斯克一样天马行空的思考，使每个获得消费者认可的Idea都有机会实践！",1889063,邦友04af4fd7,0,2022-02-10 12:21:30
1144,133424,160867,原来是叫幽灵刹车,170781,成事在人,0,2022-02-09 15:25:20
1145,133425,160867,[阴险][阴险][阴险]车车能看到人看不到的东东哦[憨笑][憨笑][憨笑]不光特斯拉会幽灵刹车，带自动刹车功能的车车都会有这个问题，特别是在车库里，如果乌漆麻黑的时候就更好玩了[阴险][阴险][阴险],280406,輕輕的雲,0,2022-02-09 13:18:26
1146,133426,160867,单一的只依靠摄像系统，这将是搞死的节奏。不信，时间会说明一切。,255084,王育松,0,2022-02-09 13:14:25
1147,133427,160867,法国DS品牌，在深圳工厂都卖了，底子不错，可惜经营理念跟国人差异太大了,1888627,邦友5994b02a,0,2022-02-09 12:50:42
1148,133416,160864,写的真棒👏🏻,1889000,。233Zzz,0,2022-02-10 00:57:04
1149,133316,160857,大众，该好好补补车机系统，特别是智能软件。目前的系统实在太烂。,256080,babato,0,2022-02-04 20:15:37
1150,133335,160855,刚提了29.98那款奥德赛，外地提车，有优惠[坏笑]，本地加价七千[撇嘴]～挺好开，提速快,1888909,邦友8b5589f6,0,2022-02-03 14:37:58
1151,133338,160855,毫不犹豫，选奥德赛。东风日产国内生产的拉皮的艾力绅，还是算了吧,1888911,邦友5f7b8bcf,0,2022-02-03 13:04:51
1152,133340,160855,然并卵，并不是纯电,186801,*冥王星*,0,2022-02-03 12:46:19
1153,133336,160855,不考虑日系,1888910,邦友404b7443,0,2022-02-03 12:34:04
1154,133341,160855,还以为奥德赛出了纯电版,1888912,邦友d4ee31b8,0,2022-02-03 12:26:06
1155,133343,160855,两车不都一样吗，哪个划算就买哪个就行了,227533,momo,0,2022-02-03 12:17:30
1156,133345,160855,塞纳同价的话秒杀艾力绅，国产话产能足够，就看它自己要不要给honda留后路,207817,政Leon,0,2022-02-03 11:43:02
1157,133347,160855,艾力绅旧款老艾了解一下，经典啊,1888913,邦友29df997e,0,2022-02-03 11:35:54
1158,133348,160855,买岚图,1888914,邦友f0267bd0,0,2022-02-03 11:34:02
1159,133350,160855,也可以看看起亚嘉华,1888915,邦友8309ecb1,0,2022-02-03 11:15:35
1160,133351,160855,比亚迪的MPV啥时候出库[呲牙],218291,康,0,2022-02-03 11:12:39
1161,133331,160835,本田混动香,1888907,邦友121daffe,0,2022-02-05 09:54:50
1162,133332,160835,沃尔沃，不错[强],1888905,邦友8a5a54f3,0,2022-02-04 14:43:02
1163,133333,160835,"面对这样的良作，俺的购买力却也无力反驳。
",1888908,邦友57e8e574,0,2022-02-04 14:09:48
1164,133334,160835,油车优惠不小，不知道插混能优惠多少,161446,寻,0,2022-02-04 12:33:06
1165,133366,160845,以上功能原创，皆比亚迪,161771,翔龙在天,0,2022-02-01 20:22:58
1166,133367,160845,互动惹急了，它还反了天了！有本事，变个型看看[调皮],225046,风已逝，云何在,0,2022-02-01 17:01:54
1167,133368,160845,岚图FREE也可以K歌哟！,1888925,邦友d7c6be34,0,2022-02-01 15:40:13
1168,133369,160845,埃安Y，又能在车内躺平睡觉，又能外放露营，绝了,1888911,邦友5f7b8bcf,0,2022-02-01 13:48:42
1169,133370,160845,买的小鹏，充电时唱唱歌看看电影巴适得很,228548,劍膽琴心,0,2022-02-01 11:54:05
1170,133390,160842,dmi发动机还是有很大优化空间，质量也需要提升,1888940,邦友cfd61151,0,2022-02-07 11:57:37
1171,133320,160842,DMi之后再混动,1888899,邦友180d58eb,0,2022-02-06 14:18:40
1172,133321,160842,"强文精解！[强]
技术为王，
创新为本，
改变世界，
成就你我！
福启新岁，
万事顺遂！[强]",221961,只投龙头科技成长股,0,2022-02-06 11:59:07
1173,133322,160842,好文，很少有分析比亚迪第一代DM技术的文章，图解很详细。,1888900,邦友aca32acd,0,2022-02-06 11:35:07
1174,133323,160842,已买唐dmi，香。,1888901,邦友97e8b400,0,2022-02-06 11:29:42
1175,133378,160829,一眼就看出趴窝的是某马[旺柴],1888929,邦友6ca9a3d5,0,2022-02-02 11:39:53
1176,133379,160829,e-tron其实不错，上汽的q5艺创就是换壳id6，我看国外有620续航版本e-tron在路试了，如果这车引到国内，终端优惠后40出头，那应该会卖的很好,256129,雪时雨,0,2022-01-30 15:55:14
1177,133380,160829,蔚来可以换电，长途比其他品牌有优势，省不少时间,1888904,邦友81632173,0,2022-01-30 13:08:11
1178,133381,160829,别说，这年头没点实力，真找不起爹。,138489,Bmax,0,2022-01-30 13:07:21
1179,133382,160829,排队排了四个小时[微笑],1888930,邦友e67eca1e,0,2022-01-30 13:06:34
1180,133383,160829,所以，选择比亚迪DMi，自己当爷[呲牙],228124,巴特,0,2022-01-30 12:53:20
1181,133384,160829,不好意思，我老家70公里，坐着电动爹可以来回穿梭好多来回[阴险],138434,吖峰,0,2022-01-30 12:49:41
1182,133386,160829,做好规划，充电前的剩余里程留足一点，没啥问题,1888931,邦友0db102ba,0,2022-01-30 12:45:02
1183,133387,160829,我不能理解这年头还有人买油车，不找个爹,160799,KillerYan,0,2022-01-30 12:05:03
1184,133388,160829,你以为打码我就不知道那是奥迪e-tron吗,175939,天枫,0,2022-01-30 12:01:44
1185,133389,160829,不好意思，我是混动电动爹,1888916,邦友8cc0211b,0,2022-01-30 11:53:44
1186,133285,160823,1档是时间，0.6s，不是距离。设置为1，都是憨憨。,232560,吴刚,0,2022-01-26 00:42:24
1187,133282,160823,远离特斯拉，刹不住的特斯拉,279861,麒麟展示 Kylin Display,0,2022-01-25 17:25:07
1188,133283,160823,我就是设置的1，但是我感觉比我跟车要略远一点点,252595,没事拿个小勺,0,2022-01-25 17:09:32
1189,133256,160811,内饰很奔驰啊,138629,钱二胖,0,2022-01-24 22:23:54
1190,133257,160811,欧拉和比亚迪一结合，通杀！,275038,骅,0,2022-01-24 16:45:40
1191,133258,160811,应该这猫不会再弄换蕊的事情了吧？外观不错[强],260553,天天蓝蓝,0,2022-01-24 15:24:30
1192,133260,160811,芭蕾猫买到手第一件事儿把雨刷换成电镀有骨的,1888728,邦友94f0fa69,0,2022-01-24 14:58:41
1193,133261,160811,后期可以推出款老爷车风格的，这么着大老爷们儿也能驾驭了,266206,邦友89f3439d,0,2022-01-24 12:50:26
1194,133263,160811,欧拉那个车也太漂亮了 黑色的应该更好看,1888729,邦友2f81b60c,0,2022-01-24 12:32:27
1195,133264,160811,欧拉这个外观不错[强],1888730,邦友c0a5ec17,0,2022-01-24 12:23:32
1196,133265,160811,这欧拉可以的，精准定位！,1888731,邦友de3e8653,0,2022-01-24 11:48:20
1197,133284,160809,观致加油,138336,风林火山,0,2022-01-26 11:56:12
1198,133235,160809,宝能的两款是电动新能源车吗？！,283467,义工07林其聲,0,2022-01-23 23:52:06
1199,133237,160805,这么点销量就这质量，也只有中国能把这些品牌宠坏,164513,邦友603f7a74,0,2022-01-24 23:08:48
1200,133127,160804,价格高了，你的优良传统呢？怎么走着走着就把初心丢了？,281707,Eye知秋,0,2022-01-22 13:17:58
1201,133144,160802,DMI的对手是燃油车，其他牌子的混动没法做到这个价格还给你这么好的动力系统,162222,Fraser飞杀,0,2022-01-21 12:01:54
1202,133142,160802,驾驶感受绝对没有ECVT好，有档位绝对顿挫,175939,天枫,0,2022-01-21 11:59:50
1203,133145,160802,续航105km，百公里油耗1升[呲牙][呲牙],120206,杨杰,0,2022-01-21 11:59:34
1204,133163,160790,特斯拉车主是否应该向法院申请增加被告，让特斯拉也来共同承担责任。,196097,给我力量,0,2022-01-20 21:13:03
1205,133164,160790,Q8 丘八？,209870,三五三十五,0,2022-01-20 12:51:29
1206,133165,160790,特斯拉：我家车硬安全性好，吊打本田,1888635,邦友2dc5c9b4,0,2022-01-20 12:28:51
1207,133166,160790,这就是为什么车企再怎么宣传自己的辅助驾驶牛逼，最终一问属于L几？没人敢说L4，L3目前也只有奔驰某款车达到了，因为L3以下责任人都是驾驶员[奸笑],1888636,邦友68b479f1,0,2022-01-20 11:59:20
1208,133538,160789,升级8155得另加钱吧,1889224,邦友f29e00bb,0,2022-02-16 15:05:25
1209,133238,160789,以吉利的事业心，好戏在后头，可以期待。,164513,邦友603f7a74,0,2022-01-24 23:11:21
1210,133239,160789,表显续航真的能准？,270213,弈丶轩,0,2022-01-24 13:34:05
1211,133240,160789,我选特斯拉,263533,.,0,2022-01-24 13:29:49
1212,133241,160789,比特斯拉香,1888709,邦友db0566b2,0,2022-01-24 12:43:06
1213,133244,160789,"极氪001
零跑C11
极具性价比",163255,绿色心情,0,2022-01-24 12:36:06
1214,133245,160789,上海提车的皮卡丘和大红花貌似都是他们的提车伙伴自己买的。还有北京的鲜花。拍个照用完都要还回去[微笑]唉，交付量大忙不过来吧。。。。小地方提车则动不动来个仪式。。,236125,G文杰,0,2022-01-24 12:32:31
